employee_id,date,status,check_in,check_out,hours_worked
184,2025-11-18,present,07:34,18:52,8.9
185,2025-11-18,present,08:28,17:57,9.3
187,2025-11-18,present,09:02,19:12,10.3
190,2025-11-18,present,09:47,18:02,7.5
1,2025-11-19,remote,09:44,18:32,7.3
2,2025-11-19,present,09:57,18:49,8.4
3,2025-11-19,present,07:56,20:09,9.1
4,2025-11-19,present,08:48,17:48,10.2
5,2025-11-19,present,09:56,20:25,9.3
7,2025-11-19,present,09:40,17:41,7.5
8,2025-11-19,present,09:30,18:53,10.4
9,2025-11-19,present,09:33,18:41,10.0
10,2025-11-19,present,09:14,19:46,10.4
11,2025-11-19,present,08:12,19:59,8.6
12,2025-11-19,present,09:23,20:14,9.7
13,2025-11-19,present,07:30,17:55,10.4
15,2025-11-19,present,09:26,19:09,9.6
17,2025-11-19,present,08:55,18:38,9.4
18,2025-11-19,present,09:41,17:44,8.6
19,2025-11-19,present,07:20,17:16,10.2
22,2025-11-19,business_trip,,,0.0
23,2025-11-19,present,09:32,20:03,9.1
25,2025-11-19,present,07:35,19:06,10.4
26,2025-11-19,present,07:17,20:39,7.8
27,2025-11-19,present,07:02,17:45,8.9
30,2025-11-19,present,07:33,18:46,10.1
31,2025-11-19,present,09:22,17:30,10.1
32,2025-11-19,remote,08:45,19:29,7.7
34,2025-11-19,present,07:18,18:57,7.8
36,2025-11-19,present,08:28,19:29,9.1
37,2025-11-19,present,07:15,18:48,9.9
38,2025-11-19,present,09:51,20:48,7.6
39,2025-11-19,present,07:50,18:43,8.7
40,2025-11-19,present,07:10,20:37,9.6
41,2025-11-19,present,09:43,18:18,8.7
42,2025-11-19,present,08:02,17:29,9.0
43,2025-11-19,present,07:00,18:44,8.7
44,2025-11-19,present,08:33,17:15,9.3
45,2025-11-19,absent,,,0.0
46,2025-11-19,present,07:56,18:19,8.8
47,2025-11-19,present,07:17,19:57,9.7
48,2025-11-19,present,07:37,17:24,9.5
49,2025-11-19,present,09:18,18:57,7.5
50,2025-11-19,present,09:54,19:54,8.4
51,2025-11-19,present,07:47,18:56,7.8
52,2025-11-19,present,07:10,19:45,10.5
53,2025-11-19,present,07:33,18:39,10.2
54,2025-11-19,present,09:43,17:54,9.5
55,2025-11-19,present,08:59,20:50,7.9
58,2025-11-19,present,07:15,18:20,10.5
60,2025-11-19,present,07:38,20:52,9.3
62,2025-11-19,present,07:52,17:35,9.5
63,2025-11-19,present,07:19,20:15,7.5
64,2025-11-19,present,09:08,20:10,10.1
66,2025-11-19,present,07:18,17:05,8.1
67,2025-11-19,present,07:12,20:31,10.3
68,2025-11-19,present,09:52,17:20,10.4
70,2025-11-19,present,07:35,20:57,7.9
71,2025-11-19,present,07:12,20:40,9.8
72,2025-11-19,present,07:36,20:03,8.5
73,2025-11-19,present,07:32,20:56,10.5
74,2025-11-19,business_trip,,,0.0
75,2025-11-19,present,07:14,20:05,9.3
76,2025-11-19,present,09:53,18:53,8.6
77,2025-11-19,present,09:21,20:32,8.4
78,2025-11-19,present,08:40,18:03,7.8
79,2025-11-19,sick_leave,,,0.0
80,2025-11-19,present,07:54,19:47,8.5
81,2025-11-19,present,08:09,19:30,8.4
82,2025-11-19,vacation,,,0.0
83,2025-11-19,business_trip,,,0.0
84,2025-11-19,present,09:59,19:04,10.0
85,2025-11-19,present,07:37,18:48,8.6
86,2025-11-19,present,08:28,17:19,10.2
87,2025-11-19,present,07:51,19:56,8.9
89,2025-11-19,present,09:37,19:37,9.8
90,2025-11-19,present,08:35,17:48,8.8
92,2025-11-19,business_trip,,,0.0
93,2025-11-19,present,09:29,18:55,9.0
94,2025-11-19,sick_leave,,,0.0
95,2025-11-19,present,08:55,19:20,8.1
96,2025-11-19,present,07:09,20:22,8.2
97,2025-11-19,present,09:26,18:48,9.3
98,2025-11-19,present,07:21,17:43,9.0
99,2025-11-19,present,07:48,19:47,8.6
100,2025-11-19,present,08:24,17:16,9.5
101,2025-11-19,present,08:29,18:38,9.4
103,2025-11-19,present,07:35,20:02,8.8
104,2025-11-19,present,08:49,18:55,7.5
105,2025-11-19,sick_leave,,,0.0
108,2025-11-19,present,08:23,17:16,9.5
109,2025-11-19,remote,08:58,19:52,9.2
110,2025-11-19,present,07:04,20:11,8.0
112,2025-11-19,absent,,,0.0
113,2025-11-19,vacation,,,0.0
115,2025-11-19,present,08:42,18:00,8.6
116,2025-11-19,present,08:43,20:10,8.5
117,2025-11-19,sick_leave,,,0.0
118,2025-11-19,present,07:50,17:05,9.7
119,2025-11-19,present,07:03,17:02,9.1
121,2025-11-19,present,07:20,17:56,8.4
122,2025-11-19,present,07:42,17:34,8.4
123,2025-11-19,present,07:05,20:32,10.3
125,2025-11-19,present,07:31,19:21,10.1
126,2025-11-19,present,07:17,17:45,9.6
127,2025-11-19,present,08:00,19:59,8.9
128,2025-11-19,present,07:16,20:14,7.8
129,2025-11-19,present,07:21,17:18,10.1
130,2025-11-19,present,08:22,17:26,8.4
131,2025-11-19,present,08:53,18:34,8.3
133,2025-11-19,present,08:20,17:10,10.2
134,2025-11-19,present,08:18,19:31,7.6
135,2025-11-19,present,08:57,20:20,8.1
136,2025-11-19,present,09:01,20:15,7.9
137,2025-11-19,present,09:29,18:22,7.5
138,2025-11-19,present,09:29,17:55,7.6
139,2025-11-19,present,09:12,19:12,9.9
143,2025-11-19,vacation,,,0.0
144,2025-11-19,present,07:34,18:53,8.7
145,2025-11-19,present,08:46,17:59,9.1
146,2025-11-19,present,07:10,19:00,8.7
148,2025-11-19,present,08:29,20:47,9.6
149,2025-11-19,present,09:34,19:03,9.0
150,2025-11-19,present,09:16,20:12,8.4
151,2025-11-19,present,09:12,18:32,10.1
152,2025-11-19,present,09:31,17:25,8.4
154,2025-11-19,present,08:02,18:52,8.3
155,2025-11-19,present,09:25,19:49,7.8
156,2025-11-19,present,07:10,18:49,8.0
157,2025-11-19,present,08:06,18:58,9.7
158,2025-11-19,present,08:17,17:18,8.4
159,2025-11-19,present,08:15,19:03,9.2
160,2025-11-19,present,07:09,18:45,8.5
161,2025-11-19,present,07:37,19:51,10.4
163,2025-11-19,present,07:01,19:49,10.2
164,2025-11-19,present,08:04,17:16,9.6
165,2025-11-19,present,07:32,20:43,7.7
166,2025-11-19,present,07:08,18:24,9.1
167,2025-11-19,present,08:19,20:01,10.4
168,2025-11-19,present,09:05,18:41,8.8
169,2025-11-19,sick_leave,,,0.0
171,2025-11-19,business_trip,,,0.0
172,2025-11-19,remote,10:49,19:26,8.3
173,2025-11-19,present,07:30,18:45,8.9
174,2025-11-19,present,07:02,18:44,8.5
175,2025-11-19,present,08:45,18:34,10.3
176,2025-11-19,remote,08:30,18:53,7.3
177,2025-11-19,present,08:26,18:08,7.6
178,2025-11-19,present,09:16,17:13,10.4
179,2025-11-19,present,07:53,18:38,8.9
180,2025-11-19,remote,10:21,18:41,9.0
181,2025-11-19,present,08:31,19:18,8.7
182,2025-11-19,present,08:12,20:54,10.2
183,2025-11-19,present,07:24,20:22,9.7
184,2025-11-19,present,08:44,17:30,7.6
185,2025-11-19,present,08:40,20:04,8.1
187,2025-11-19,present,08:43,19:22,9.1
190,2025-11-19,present,09:35,19:49,10.4
1,2025-11-20,present,09:29,17:05,10.0
2,2025-11-20,present,08:53,19:51,8.0
3,2025-11-20,present,07:35,17:33,7.8
4,2025-11-20,present,07:30,19:24,9.5
5,2025-11-20,present,07:32,19:27,10.2
7,2025-11-20,present,08:39,19:03,9.7
8,2025-11-20,present,08:58,17:10,7.6
9,2025-11-20,present,09:54,18:54,9.8
10,2025-11-20,present,08:21,17:03,8.1
11,2025-11-20,present,08:49,17:20,10.4
12,2025-11-20,present,07:43,19:40,8.9
13,2025-11-20,present,08:38,17:57,10.3
15,2025-11-20,present,07:22,17:05,10.1
17,2025-11-20,present,07:39,20:37,8.8
18,2025-11-20,present,08:56,19:49,9.1
19,2025-11-20,present,07:55,18:14,9.0
22,2025-11-20,present,07:07,18:47,9.5
23,2025-11-20,present,09:40,17:07,9.9
25,2025-11-20,present,09:40,17:51,9.1
26,2025-11-20,present,08:09,20:48,8.0
27,2025-11-20,present,07:27,20:08,8.6
30,2025-11-20,present,08:58,17:49,7.8
31,2025-11-20,present,07:56,18:16,8.8
32,2025-11-20,remote,08:01,18:37,8.2
34,2025-11-20,present,09:53,18:25,10.2
36,2025-11-20,present,07:57,18:53,8.8
37,2025-11-20,present,08:06,20:17,10.3
38,2025-11-20,present,07:23,19:45,7.8
39,2025-11-20,present,08:37,17:48,8.7
40,2025-11-20,present,09:18,20:30,7.5
41,2025-11-20,present,09:22,20:36,9.0
42,2025-11-20,vacation,,,0.0
43,2025-11-20,present,08:54,17:44,9.4
44,2025-11-20,sick_leave,,,0.0
45,2025-11-20,absent,,,0.0
46,2025-11-20,present,07:15,17:10,7.7
47,2025-11-20,present,07:17,20:44,9.5
48,2025-11-20,present,09:41,20:25,7.5
49,2025-11-20,present,08:19,20:22,10.5
50,2025-11-20,present,09:03,20:54,10.5
51,2025-11-20,present,08:15,20:35,9.0
52,2025-11-20,present,09:48,17:21,9.6
53,2025-11-20,present,09:07,17:15,9.9
54,2025-11-20,present,09:36,18:55,9.6
55,2025-11-20,present,08:35,18:59,9.4
58,2025-11-20,present,08:20,20:47,9.7
60,2025-11-20,present,07:02,20:28,10.4
62,2025-11-20,present,07:34,20:51,10.2
63,2025-11-20,present,09:11,19:16,7.5
64,2025-11-20,present,08:16,18:34,8.4
66,2025-11-20,present,09:40,19:17,8.3
67,2025-11-20,present,07:27,17:15,8.0
68,2025-11-20,sick_leave,,,0.0
70,2025-11-20,remote,09:30,17:04,8.7
71,2025-11-20,remote,08:04,17:25,8.6
72,2025-11-20,present,08:17,18:22,7.6
73,2025-11-20,sick_leave,,,0.0
74,2025-11-20,present,09:01,17:39,10.5
75,2025-11-20,present,08:39,17:12,10.2
76,2025-11-20,present,07:16,19:45,8.8
77,2025-11-20,present,08:20,18:28,9.1
78,2025-11-20,present,07:53,20:46,9.4
79,2025-11-20,present,07:26,20:47,9.0
80,2025-11-20,present,09:38,18:51,9.2
81,2025-11-20,sick_leave,,,0.0
82,2025-11-20,present,09:29,19:25,9.6
83,2025-11-20,present,07:05,17:24,10.2
84,2025-11-20,present,07:43,20:33,9.1
85,2025-11-20,present,07:34,19:31,9.1
86,2025-11-20,present,07:11,20:35,8.2
87,2025-11-20,present,07:40,20:31,9.3
89,2025-11-20,present,07:22,17:03,7.8
90,2025-11-20,present,07:18,17:14,10.1
92,2025-11-20,present,09:17,17:57,7.9
93,2025-11-20,present,09:11,17:24,9.2
94,2025-11-20,present,09:53,17:48,9.2
95,2025-11-20,remote,09:24,18:18,7.8
96,2025-11-20,present,09:32,19:28,7.5
97,2025-11-20,vacation,,,0.0
98,2025-11-20,present,09:56,18:39,8.1
99,2025-11-20,present,09:39,20:13,10.2
100,2025-11-20,present,08:35,19:17,10.4
101,2025-11-20,present,09:08,17:54,10.3
103,2025-11-20,present,08:23,20:00,8.3
104,2025-11-20,vacation,,,0.0
105,2025-11-20,remote,10:10,19:48,7.2
108,2025-11-20,present,07:58,18:04,9.9
109,2025-11-20,present,07:55,17:15,7.8
110,2025-11-20,present,09:56,18:09,10.4
112,2025-11-20,present,07:10,18:28,8.8
113,2025-11-20,present,08:25,20:48,10.3
115,2025-11-20,present,08:22,18:43,8.0
116,2025-11-20,remote,10:38,19:52,8.5
117,2025-11-20,present,09:47,17:24,9.0
118,2025-11-20,present,09:44,18:57,7.8
119,2025-11-20,present,07:35,18:42,9.5
121,2025-11-20,present,09:41,20:27,9.9
122,2025-11-20,present,09:06,19:05,7.5
123,2025-11-20,present,09:46,17:16,9.8
125,2025-11-20,present,09:18,19:11,10.1
126,2025-11-20,present,07:33,19:41,10.1
127,2025-11-20,present,08:33,17:58,7.7
128,2025-11-20,present,09:18,17:51,8.8
129,2025-11-20,present,09:53,17:54,7.9
130,2025-11-20,present,07:28,20:01,10.2
131,2025-11-20,present,07:33,19:02,8.3
133,2025-11-20,present,07:12,18:14,9.2
134,2025-11-20,present,09:22,19:50,7.9
135,2025-11-20,present,09:41,17:48,7.6
136,2025-11-20,present,08:19,20:17,7.7
137,2025-11-20,remote,10:44,18:21,7.1
138,2025-11-20,present,07:30,19:17,8.5
139,2025-11-20,absent,,,0.0
143,2025-11-20,present,09:10,19:09,10.0
144,2025-11-20,present,09:09,20:23,10.3
145,2025-11-20,present,08:51,17:17,8.4
146,2025-11-20,present,07:47,17:31,8.7
148,2025-11-20,vacation,,,0.0
149,2025-11-20,present,07:11,19:13,9.0
150,2025-11-20,present,09:51,20:39,9.0
151,2025-11-20,present,07:24,18:22,10.3
152,2025-11-20,present,07:03,19:41,10.4
154,2025-11-20,present,08:10,20:23,8.2
155,2025-11-20,present,09:19,20:02,9.5
156,2025-11-20,present,07:29,20:00,7.6
157,2025-11-20,sick_leave,,,0.0
158,2025-11-20,present,09:19,20:30,7.8
159,2025-11-20,present,09:01,20:46,9.8
160,2025-11-20,present,08:07,18:24,9.8
161,2025-11-20,present,09:31,19:04,7.7
163,2025-11-20,present,07:59,18:33,8.8
164,2025-11-20,remote,08:55,18:55,9.4
165,2025-11-20,present,09:58,20:41,10.2
166,2025-11-20,present,08:47,17:07,7.7
167,2025-11-20,present,09:54,18:44,10.0
168,2025-11-20,present,08:43,17:47,9.0
169,2025-11-20,present,07:38,20:35,8.7
171,2025-11-20,present,08:24,20:11,7.6
172,2025-11-20,present,08:10,17:27,7.7
173,2025-11-20,present,09:24,19:41,8.3
174,2025-11-20,present,08:50,19:33,10.2
175,2025-11-20,present,07:59,18:22,7.6
176,2025-11-20,present,07:33,17:09,7.9
177,2025-11-20,present,09:13,17:56,7.8
178,2025-11-20,present,08:09,19:45,10.1
179,2025-11-20,present,09:50,19:46,8.0
180,2025-11-20,present,07:54,17:46,8.3
181,2025-11-20,present,07:35,17:34,7.6
182,2025-11-20,vacation,,,0.0
183,2025-11-20,present,09:04,18:41,9.8
184,2025-11-20,present,07:21,18:14,9.4
185,2025-11-20,present,09:06,20:35,9.0
187,2025-11-20,present,09:40,20:07,9.9
190,2025-11-20,present,07:08,18:52,10.5
1,2025-11-21,present,07:41,17:47,8.3
2,2025-11-21,business_trip,,,0.0
3,2025-11-21,present,08:12,18:44,7.6
4,2025-11-21,present,08:26,17:27,8.7
5,2025-11-21,present,07:53,20:49,7.5
7,2025-11-21,present,09:50,18:54,9.4
8,2025-11-21,present,09:48,18:54,10.0
9,2025-11-21,present,07:51,19:02,7.6
10,2025-11-21,remote,08:14,18:40,7.2
11,2025-11-21,remote,09:49,19:27,8.2
12,2025-11-21,present,07:33,18:44,9.7
13,2025-11-21,present,08:44,20:16,8.7
15,2025-11-21,present,07:13,20:52,10.4
17,2025-11-21,present,09:08,20:44,8.4
18,2025-11-21,present,09:38,20:43,9.7
19,2025-11-21,present,09:17,19:12,8.3
22,2025-11-21,present,07:32,18:58,10.2
23,2025-11-21,present,09:18,17:51,8.8
25,2025-11-21,business_trip,,,0.0
26,2025-11-21,vacation,,,0.0
27,2025-11-21,present,09:03,18:26,8.1
30,2025-11-21,present,09:55,20:15,8.0
31,2025-11-21,present,08:05,19:52,9.3
32,2025-11-21,present,09:18,20:18,8.1
34,2025-11-21,present,09:11,19:45,9.3
36,2025-11-21,present,07:10,18:18,9.4
37,2025-11-21,present,09:43,19:58,9.9
38,2025-11-21,present,08:15,19:12,9.5
39,2025-11-21,present,09:26,17:03,8.2
40,2025-11-21,present,07:47,18:09,8.1
41,2025-11-21,present,07:47,19:10,10.1
42,2025-11-21,present,08:51,19:27,9.7
43,2025-11-21,present,09:05,19:25,9.2
44,2025-11-21,present,07:23,20:49,10.1
45,2025-11-21,present,09:28,19:56,8.9
46,2025-11-21,present,07:03,19:26,10.4
47,2025-11-21,remote,08:31,17:25,8.3
48,2025-11-21,present,07:18,17:38,10.4
49,2025-11-21,present,07:52,18:00,9.6
50,2025-11-21,present,08:57,20:00,7.9
51,2025-11-21,present,09:50,18:40,10.4
52,2025-11-21,present,09:40,18:35,8.1
53,2025-11-21,present,08:55,19:38,10.3
54,2025-11-21,present,08:37,18:48,8.3
55,2025-11-21,present,09:12,17:33,10.3
58,2025-11-21,present,08:55,18:34,8.7
60,2025-11-21,sick_leave,,,0.0
62,2025-11-21,present,07:17,19:00,8.0
63,2025-11-21,present,09:33,17:14,8.4
64,2025-11-21,present,09:59,18:55,9.4
66,2025-11-21,present,09:25,19:37,9.0
67,2025-11-21,business_trip,,,0.0
68,2025-11-21,present,09:46,17:05,10.0
70,2025-11-21,present,08:46,19:24,9.1
71,2025-11-21,present,08:47,17:01,9.9
72,2025-11-21,business_trip,,,0.0
73,2025-11-21,present,09:14,17:40,7.8
74,2025-11-21,present,09:09,19:21,9.8
75,2025-11-21,present,08:07,19:13,9.3
76,2025-11-21,present,09:04,20:51,9.5
77,2025-11-21,present,08:52,18:30,7.9
78,2025-11-21,present,08:48,18:31,8.6
79,2025-11-21,present,09:49,18:20,8.7
80,2025-11-21,present,07:38,20:12,9.0
81,2025-11-21,present,07:17,18:32,9.8
82,2025-11-21,present,08:41,19:12,8.0
83,2025-11-21,vacation,,,0.0
84,2025-11-21,business_trip,,,0.0
85,2025-11-21,present,07:53,19:38,9.0
86,2025-11-21,present,09:56,19:55,7.9
87,2025-11-21,present,08:29,18:37,7.6
89,2025-11-21,present,08:24,19:02,7.7
90,2025-11-21,present,08:24,20:57,7.7
92,2025-11-21,present,09:23,18:25,9.4
93,2025-11-21,present,09:29,17:31,10.2
94,2025-11-21,present,09:01,17:26,8.9
95,2025-11-21,present,08:58,19:21,8.1
96,2025-11-21,vacation,,,0.0
97,2025-11-21,vacation,,,0.0
98,2025-11-21,present,09:12,18:34,7.6
99,2025-11-21,sick_leave,,,0.0
100,2025-11-21,present,07:33,17:20,8.8
101,2025-11-21,present,09:45,18:28,8.2
103,2025-11-21,present,08:24,20:17,10.3
104,2025-11-21,present,09:54,19:32,9.9
105,2025-11-21,present,09:13,17:00,8.3
108,2025-11-21,present,08:03,20:35,10.3
109,2025-11-21,present,09:23,17:34,9.8
110,2025-11-21,present,08:15,19:52,8.8
112,2025-11-21,present,07:30,18:49,8.8
113,2025-11-21,remote,10:49,17:10,8.2
115,2025-11-21,present,09:45,20:30,9.8
116,2025-11-21,present,07:32,20:06,10.0
117,2025-11-21,present,07:57,20:03,8.2
118,2025-11-21,present,08:17,20:06,7.9
119,2025-11-21,present,09:54,17:10,9.4
121,2025-11-21,present,09:11,20:45,9.8
122,2025-11-21,present,09:46,17:11,9.3
123,2025-11-21,remote,08:05,17:32,9.4
125,2025-11-21,present,07:17,20:44,8.9
126,2025-11-21,present,07:57,20:12,7.7
127,2025-11-21,present,08:59,20:58,9.3
128,2025-11-21,present,07:27,20:17,9.1
129,2025-11-21,present,09:13,18:24,7.7
130,2025-11-21,present,08:08,17:49,9.1
131,2025-11-21,present,09:29,18:35,8.7
133,2025-11-21,present,07:14,20:53,8.1
134,2025-11-21,present,08:27,18:14,8.2
135,2025-11-21,present,08:32,17:02,8.3
136,2025-11-21,present,08:55,19:16,10.1
137,2025-11-21,present,07:04,19:19,10.0
138,2025-11-21,present,07:26,20:33,7.7
139,2025-11-21,present,08:16,18:42,8.8
143,2025-11-21,present,07:55,18:34,10.4
144,2025-11-21,present,08:24,19:20,8.8
145,2025-11-21,present,09:10,20:21,9.7
146,2025-11-21,present,07:57,19:15,8.5
148,2025-11-21,present,09:35,20:54,8.4
149,2025-11-21,present,08:54,20:40,8.1
150,2025-11-21,present,09:20,18:59,8.5
151,2025-11-21,present,08:23,17:51,10.4
152,2025-11-21,present,07:48,20:11,8.3
154,2025-11-21,present,09:20,20:01,8.0
155,2025-11-21,present,08:45,20:54,8.3
156,2025-11-21,sick_leave,,,0.0
157,2025-11-21,present,08:21,17:57,8.4
158,2025-11-21,remote,10:17,19:17,8.2
159,2025-11-21,present,08:41,19:10,9.7
160,2025-11-21,present,08:29,19:01,7.6
161,2025-11-21,present,08:04,19:11,9.3
163,2025-11-21,present,08:50,17:10,9.4
164,2025-11-21,remote,08:52,18:48,9.0
165,2025-11-21,absent,,,0.0
166,2025-11-21,present,07:47,19:01,9.1
167,2025-11-21,present,09:48,17:18,8.9
168,2025-11-21,present,08:14,18:32,9.9
169,2025-11-21,present,09:41,18:34,8.7
171,2025-11-21,present,07:38,19:27,9.4
172,2025-11-21,present,09:43,18:54,9.4
173,2025-11-21,present,07:38,19:33,10.2
174,2025-11-21,present,09:31,19:51,9.2
175,2025-11-21,present,07:20,17:46,10.1
176,2025-11-21,present,08:02,18:53,8.5
177,2025-11-21,present,08:04,19:06,7.6
178,2025-11-21,present,08:07,17:47,7.9
179,2025-11-21,present,08:16,17:20,8.4
180,2025-11-21,remote,10:20,17:01,8.6
181,2025-11-21,present,07:01,18:07,7.6
182,2025-11-21,present,09:57,18:45,8.3
183,2025-11-21,present,08:43,20:10,8.0
184,2025-11-21,present,09:49,20:16,10.0
185,2025-11-21,business_trip,,,0.0
187,2025-11-21,present,08:42,19:06,8.3
190,2025-11-21,present,07:22,17:13,8.6
1,2025-11-24,present,08:45,20:01,8.6
2,2025-11-24,present,07:38,17:52,8.7
3,2025-11-24,present,09:30,20:36,8.0
4,2025-11-24,present,09:57,20:32,9.4
5,2025-11-24,present,08:31,17:35,8.4
7,2025-11-24,present,09:27,18:23,9.2
8,2025-11-24,remote,10:11,19:11,7.7
9,2025-11-24,present,07:17,18:00,7.6
10,2025-11-24,present,07:51,17:32,9.3
11,2025-11-24,present,09:29,20:32,8.6
12,2025-11-24,business_trip,,,0.0
13,2025-11-24,present,09:32,20:21,8.6
15,2025-11-24,present,09:26,17:36,10.1
17,2025-11-24,present,07:25,17:55,7.6
18,2025-11-24,vacation,,,0.0
19,2025-11-24,present,08:10,18:30,9.1
22,2025-11-24,present,07:12,17:26,8.5
23,2025-11-24,present,07:28,17:15,9.4
25,2025-11-24,present,08:09,19:28,8.7
26,2025-11-24,present,07:05,18:00,8.7
27,2025-11-24,present,08:21,17:20,8.3
30,2025-11-24,present,08:06,19:34,8.0
31,2025-11-24,present,08:09,20:00,7.7
32,2025-11-24,present,09:01,19:09,8.1
34,2025-11-24,vacation,,,0.0
36,2025-11-24,present,08:32,18:07,8.4
37,2025-11-24,present,07:46,20:23,9.4
38,2025-11-24,present,07:00,17:29,8.2
39,2025-11-24,present,08:51,19:49,9.9
40,2025-11-24,present,08:05,17:40,9.4
41,2025-11-24,present,09:01,20:36,7.8
42,2025-11-24,present,08:33,19:43,7.6
43,2025-11-24,present,07:45,18:06,8.1
44,2025-11-24,present,07:34,19:15,10.1
45,2025-11-24,present,08:27,18:03,7.8
46,2025-11-24,present,08:00,19:30,9.4
47,2025-11-24,present,08:47,17:16,8.4
48,2025-11-24,present,07:28,20:45,10.5
49,2025-11-24,present,09:57,17:35,9.2
50,2025-11-24,present,07:31,18:14,8.2
51,2025-11-24,present,07:52,19:13,9.3
52,2025-11-24,present,09:40,17:29,9.1
53,2025-11-24,present,09:32,19:57,7.6
54,2025-11-24,present,08:04,19:56,7.5
55,2025-11-24,present,08:03,18:47,9.4
58,2025-11-24,present,08:51,19:57,9.1
60,2025-11-24,present,07:23,20:40,8.7
62,2025-11-24,present,07:37,18:34,8.1
63,2025-11-24,present,08:45,17:40,10.0
64,2025-11-24,present,08:19,17:53,8.2
66,2025-11-24,remote,08:34,19:59,9.5
67,2025-11-24,present,09:24,18:48,9.8
68,2025-11-24,present,09:50,20:02,10.4
70,2025-11-24,present,09:34,19:19,10.4
71,2025-11-24,present,09:47,18:19,8.2
72,2025-11-24,present,09:31,19:45,8.9
73,2025-11-24,business_trip,,,0.0
74,2025-11-24,present,08:32,19:10,9.7
75,2025-11-24,present,08:44,19:52,8.6
76,2025-11-24,present,09:31,17:02,9.6
77,2025-11-24,present,07:49,19:02,8.3
78,2025-11-24,present,07:00,17:03,8.7
79,2025-11-24,present,08:38,19:33,9.8
80,2025-11-24,remote,10:37,18:19,9.4
81,2025-11-24,present,07:54,18:03,8.2
82,2025-11-24,present,07:25,18:08,9.8
83,2025-11-24,present,07:23,17:54,9.0
84,2025-11-24,present,07:24,19:16,9.8
85,2025-11-24,present,09:29,18:49,10.4
86,2025-11-24,present,08:39,18:09,9.8
87,2025-11-24,business_trip,,,0.0
89,2025-11-24,present,07:33,20:49,8.1
90,2025-11-24,present,07:31,20:45,8.2
92,2025-11-24,present,08:53,17:59,9.5
93,2025-11-24,present,09:30,19:29,9.4
94,2025-11-24,present,07:10,17:59,8.8
95,2025-11-24,present,08:47,20:08,8.8
96,2025-11-24,present,08:26,19:43,9.4
97,2025-11-24,present,08:54,18:39,8.8
98,2025-11-24,sick_leave,,,0.0
99,2025-11-24,present,09:15,18:34,8.1
100,2025-11-24,present,09:38,20:24,9.2
101,2025-11-24,present,08:33,18:57,8.9
103,2025-11-24,present,08:13,17:17,7.7
104,2025-11-24,present,08:53,18:28,9.8
105,2025-11-24,present,09:21,18:27,9.4
108,2025-11-24,present,07:25,19:48,10.4
109,2025-11-24,present,09:30,17:15,9.2
110,2025-11-24,present,08:01,17:12,9.5
112,2025-11-24,present,09:47,19:36,9.2
113,2025-11-24,present,08:29,19:13,9.1
115,2025-11-24,present,07:13,18:16,7.8
116,2025-11-24,present,07:10,19:54,7.9
117,2025-11-24,present,09:58,19:05,10.1
118,2025-11-24,present,07:30,17:45,9.8
119,2025-11-24,present,07:27,20:07,9.5
121,2025-11-24,present,08:18,20:59,7.8
122,2025-11-24,present,07:34,18:33,9.6
123,2025-11-24,present,09:28,18:23,8.6
125,2025-11-24,present,08:26,18:10,9.8
126,2025-11-24,present,07:28,18:41,7.7
127,2025-11-24,present,08:08,20:54,7.5
128,2025-11-24,present,07:17,19:26,7.6
129,2025-11-24,present,09:08,17:01,9.9
130,2025-11-24,business_trip,,,0.0
131,2025-11-24,present,07:04,19:02,8.4
133,2025-11-24,present,07:01,17:14,8.3
134,2025-11-24,present,07:17,20:42,10.2
135,2025-11-24,present,09:33,20:43,7.7
136,2025-11-24,present,07:44,18:08,9.9
137,2025-11-24,present,08:49,19:13,8.7
138,2025-11-24,present,08:49,20:37,8.1
139,2025-11-24,present,07:02,17:21,9.4
143,2025-11-24,present,09:52,20:26,7.6
144,2025-11-24,remote,10:36,17:28,7.5
145,2025-11-24,remote,09:15,17:02,7.9
146,2025-11-24,present,08:58,20:56,8.9
147,2025-11-24,present,09:31,20:10,7.9
148,2025-11-24,present,07:53,17:07,9.6
149,2025-11-24,present,07:20,17:45,9.1
150,2025-11-24,present,08:14,18:55,7.8
151,2025-11-24,present,09:21,17:03,7.7
152,2025-11-24,present,07:59,17:30,7.8
154,2025-11-24,present,07:11,17:35,9.7
155,2025-11-24,present,09:23,19:58,10.1
156,2025-11-24,present,08:38,20:23,10.0
157,2025-11-24,present,07:41,18:18,7.6
158,2025-11-24,present,07:02,19:14,8.2
159,2025-11-24,present,08:13,19:12,7.8
160,2025-11-24,remote,09:00,17:08,7.5
161,2025-11-24,present,09:45,18:27,9.9
163,2025-11-24,remote,08:12,18:10,7.2
164,2025-11-24,present,09:27,20:00,9.0
165,2025-11-24,business_trip,,,0.0
166,2025-11-24,present,09:05,17:52,7.5
167,2025-11-24,present,08:13,20:54,8.3
168,2025-11-24,present,09:58,19:05,9.8
169,2025-11-24,present,08:57,18:47,8.8
171,2025-11-24,present,07:25,20:47,8.1
172,2025-11-24,present,09:30,20:15,8.1
173,2025-11-24,present,07:18,19:11,8.9
174,2025-11-24,present,09:09,17:08,7.8
175,2025-11-24,remote,09:23,19:34,7.9
176,2025-11-24,present,08:53,18:16,10.0
177,2025-11-24,absent,,,0.0
178,2025-11-24,present,08:19,18:10,9.1
179,2025-11-24,present,08:05,19:10,7.8
